0,19.678097+14.016416j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
1,0.000000+ 0.000000j,19.678097-14.016416j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
2,0.000000+ 0.000000j,0.000000+ 0.000000j,-1.427603+17.732407j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
3,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,-1.427603-17.732407j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
4,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,11.430032+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
5,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,-13.596713+ 1.447081j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
6,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,-13.596713- 1.447081j,0.000000+0.000000j,0.000000+0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
7,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,-7.609357+6.591569j,0.000000+0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
8,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,-7.609357-6.591569j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
9,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,2.632656+10.232474j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
10,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+ 0.000000j,2.632656-10.232474j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
11,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,-3.699452+8.863487j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
12,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,-3.699452-8.863487j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
13,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,9.019399+2.788941j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
14,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,9.019399-2.788941j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
15,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,5.013684+6.466699j,0.000000+0.000000j,0.000000+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
16,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,5.013684-6.466699j,0.000000+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
17,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,-7.829952+0.000000j,0.00000+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
18,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,-1.59457+0.00000j,0.000000+0.000000j,0.0+0.0j,0.0+0.0j
19,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+ 0.000000j,0.000000+ 0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.000000+0.000000j,0.00000+0.00000j,-0.000498+0.000000j,0.0+0.0j,0.0+0.0j
20,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,1.322720e-09+0.000000e+                    00j,0.000000e+00+0.000000e+                    00j
21,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.0+0.0j,0.000000e+00+0.000000e+                    00j,-3.645124e-15+0.000000e+                    00j
